site,distance,diam,mass_overall,mass_above,mass_below,mass_mound
7_24_1,188,13.335,288.5661704,8.066211994,12.74319849,268.0746258
7_24_1,189,15.875,421.4500955,10.54940907,17.3086117,393.5803033
7_24_1,190,7.874,91.87348576,3.584896469,5.051900759,84.00798882
7_28_1,1.3,14.859,365.0428868,9.528234514,15.41046404,340.225891
7_28_1,11.1,16.891,482.254124,11.60646464,19.30092906,451.2043511
7_28_1,11.6,12.573,253.939331,7.367729228,11.49209728,235.4896676
7_28_1,15.5,17.399,514.3198258,12.14812812,20.33195521,481.6344693
7_28_1,17,0.762,0.575157072,0.098454324,0.083599684,0.490251406
7_28_1,24.3,17.272,506.1989237,12.01190168,20.0720341,473.925242
7_28_1,30.6,0.762,0.575157072,0.098454324,0.083599684,0.490251406
7_28_1,32.6,4.826,31.71802673,1.687347259,2.13827648,28.57876589
7_28_1,45.6,0.254,0.052875728,0.01814646,0.012141293,0.043605553
7_28_1,51.1,19.177,635.380454,14.11092573,24.12078914,596.7449969
7_28_1,54.6,8.509,108.7340692,4.039482663,5.789092107,99.65724545
7_28_1,59.3,5.461,41.48916908,2.040998627,2.656729784,37.52203121
7_28_1,60.8,12.573,253.939331,7.367729228,11.49209728,235.4896676
7_28_1,69,12.7,259.5448203,7.482599391,11.69674284,240.7606463
7_28_1,70,9.017,123.3320811,4.416633021,6.40971654,113.2339252
7_28_1,93.4,17.399,514.3198258,12.14812812,20.33195521,481.6344693
7_28_1,85.9,13.081,276.7584,7.830925757,12.31998549,256.9567073
7_28_1,99.7,1.778,3.62413053,0.36280166,0.370220432,3.168846513
7_28_1,124.7,3.048,11.68804395,0.831760919,0.954040472,10.38671092
7_28_1,127.1,9.144,127.1369956,4.512751088,6.569109306,116.7764033
7_28_1,153,3.683,17.63152345,1.113038862,1.330168049,15.75786543
7_28_1,160,25.4,1170.011288,21.74875257,39.51354764,1108.192225
7_28_1,169.9,16.002,428.809154,10.67960042,17.55253154,400.54868
7_28_1,190,17.399,514.3198258,12.14812812,20.33195521,481.6344693
7_28_1,191.2,15.24,385.6834454,9.906901979,16.11113942,359.7369904
8_01_1,1.2,20.701,750.2100922,15.87367101,27.58782195,706.2142493
8_01_1,3.4,12.827,265.2164193,7.598090754,11.90294189,246.0953936
8_01_1,9.9,8.128,98.43392101,3.764447256,5.341587596,90.0927388
8_01_1,20,18.796,608.2754634,13.68169689,23.28549468,570.9435472
8_01_1,21.7,23.495,987.7205482,19.28926162,34.45742044,933.3424622
8_01_1,26.3,24.003,1034.704816,19.93498963,35.77654269,978.3691652
8_01_1,28.6,16.002,428.809154,10.67960042,17.55253154,400.54868
8_01_1,34.1,21.209,790.7815283,16.47724817,28.78781062,744.9492564
8_01_1,39.3,23.749,1011.06539,19.61119445,35.11431424,955.7110385
8_01_1,40.7,15.367,392.6999433,10.03426973,16.34767387,366.3728753
8_01_1,66.2,20.066,701.1134549,15.13037049,26.11888127,659.3788542
8_01_1,68.7,18.923,617.2396165,13.82425675,23.56251734,579.4748666
8_01_1,69.1,21.717,832.5085292,17.0886734,30.00973471,784.8162255
8_01_1,77.2,13.716,306.7781095,8.423690274,13.38952271,285.234824
8_01_1,78.3,30.353,1722.936459,28.61069518,54.02847076,1640.668145
8_01_1,82.3,17.145,498.1477319,11.87621439,19.81355431,466.2838809
8_01_1,90.6,25.654,1195.578491,22.08443713,40.21012243,1132.747424
8_01_1,92,30.353,1722.936459,28.61069518,54.02847076,1640.668145
8_01_1,103.8,6.35,57.57509726,2.574368045,3.462452784,52.30652905
8_01_1,108.1,19.177,635.380454,14.11092573,24.12078914,596.7449969
8_01_1,126.6,21.082,780.5305218,16.32561473,28.485752,735.159598
8_01_1,130.2,32.258,1966.528272,31.42111717,60.12434061,1876.05946
8_01_1,133.4,24.765,1107.395984,20.91745889,37.79509871,1048.087067
8_01_1,140.1,14.732,358.2986821,9.403164731,15.17989178,333.8540002
8_01_1,144,13.081,276.7584,7.830925757,12.31998549,256.9567073
8_01_1,167.5,1.905,4.210153601,0.403452389,0.417910238,3.688895068
8_01_1,169.3,26.416,1274.073307,23.10224222,42.33120825,1208.18003
8_01_1,175.3,34.798,2318.52056,35.30947187,68.68473487,2216.905389
8_01_1,178.2,20.32,720.5369576,15.42619133,26.70230364,677.9025125
8_01_1,183.5,19.812,681.9760977,14.83656233,25.54101725,641.1350304
8_01_1,184.8,11.811,221.6882202,6.691717963,10.29706415,205.1955979
8_01_1,191.2,11.557,211.4614222,6.471486367,9.911326307,195.6017185
8_01_1,193.3,19.812,681.9760977,14.83656233,25.54101725,641.1350304
8_01_1,196.1,33.655,2156.254386,33.54006088,64.77188014,2059.681415
8_01_1,197.6,15.367,392.6999433,10.03426973,16.34767387,366.3728753
8_06_1,2.4,10.16,159.8374623,5.307339329,7.904377045,147.277921
8_06_1,6.2,7.62,85.55655958,3.408442782,4.769196034,78.15477166
8_06_1,6.8,12.065,232.176167,6.914518888,10.68912693,215.0408286
8_06_1,13.5,3.937,20.38039084,1.233373916,1.495456307,18.25118172
8_06_1,21.7,4.064,21.83569901,1.295147878,1.581208983,19.57312597
8_06_1,22,9.779,147.1015435,5.004091701,7.391206767,135.3870616
8_06_1,24.5,28.194,1467.752135,25.5388287,47.46178594,1394.570971
8_06_1,26.7,13.589,300.6406135,8.303927841,13.17255205,279.4501505
8_06_1,30.5,13.335,288.5661704,8.066211994,12.74319849,268.0746258
8_06_1,33.8,8.001,95.12318035,3.674287585,5.195874828,87.02132796
8_06_1,41.3,22.098,864.5649665,17.5523413,30.94049683,815.4625787
8_06_1,42.1,11.049,191.7873452,6.038835464,9.158960823,177.163576
8_06_1,57.4,20.193,710.789399,15.27803006,26.40989873,668.6056592
8_06_1,65.5,6.858,68.05290691,2.898147813,3.963547016,61.96878035
8_06_1,69.9,24.638,1095.095724,20.75256594,37.45536271,1036.285351
8_06_1,71.7,21.463,811.5002855,16.78198517,29.39603872,764.7409033
8_06_1,72.5,22.987,941.9124285,18.65102013,33.15969299,889.4714357
8_06_1,77.7,11.43,206.4456493,6.362342117,9.720839707,190.8986911
8_06_1,81.2,19.304,644.5573015,14.25503168,24.4020337,605.4839949
8_06_1,81.7,24.511,1082.869579,20.58813075,37.11694848,1024.556563
8_06_1,85,12.573,253.939331,7.367729228,11.49209728,235.4896676
8_06_1,89.4,15.748,414.1597406,10.41977824,17.06616312,386.6786432
8_06_1,89.8,6.985,70.82048825,2.981173653,4.09335463,64.52452383
8_06_1,91.2,11.43,206.4456493,6.362342117,9.720839707,190.8986911
8_06_1,94.5,16.637,466.6382859,11.33889379,18.79410051,436.3950616
8_06_1,102.2,7.239,76.53473509,3.149673097,4.358353643,69.80570584
8_06_1,102.7,17.653,530.7711129,12.42219122,20.8561111,497.2569247
8_06_1,107.7,13.589,300.6406135,8.303927841,13.17255205,279.4501505
8_06_1,111.3,6.985,70.82048825,2.981173653,4.09335463,64.52452383
8_06_1,117.7,16.637,466.6382859,11.33889379,18.79410051,436.3950616
8_06_1,124.4,7.366,79.48176909,3.235133347,4.493529463,72.53155458
8_06_1,138.6,20.447,730.3562079,15.57485287,26.99609388,687.2695029
8_06_1,142.1,20.701,750.2100922,15.87367101,27.58782195,706.2142493
8_06_1,143.8,10.541,173.145897,5.616783513,8.432310831,159.7173269
8_06_1,156.8,16.256,443.7337591,10.94165646,18.04477356,414.6860138
8_06_1,157.8,15.748,414.1597406,10.41977824,17.06616312,386.6786432
8_06_1,160.4,31.75,1899.869813,30.66267157,58.47137639,1811.60268
8_06_1,173.1,12.7,259.5448203,7.482599391,11.69674284,240.7606463
8_06_1,188.6,21.336,801.1047581,16.6293721,29.09124019,754.809663
8_06_1,200,10.668,177.7099012,5.721290411,8.611546565,163.9864079
8_07_1,0.3,34.036,2209.637402,34.12632048,66.06518009,2111.388131
8_07_1,6.1,14.859,365.0428868,9.528234514,15.41046404,340.225891
8_07_1,7.4,12.573,253.939331,7.367729228,11.49209728,235.4896676
8_07_1,9.8,25.781,1208.474009,22.25295391,40.56037383,1145.135278
8_07_1,12.5,31.115,1818.288461,29.72378447,56.4331374,1732.758606
8_07_1,14.9,33.655,2156.254386,33.54006088,64.77188014,2059.681415
8_07_1,24,16.764,474.4115288,11.47240591,19.04678887,443.7659778
8_07_1,25.4,2.794,9.674921284,0.727494606,0.81884367,8.57526114
8_07_1,31.1,28.702,1525.812648,26.25059348,48.97388282,1450.515307
8_07_1,36.6,20.193,710.789399,15.27803006,26.40989873,668.6056592
8_07_1,51.6,3.937,20.38039084,1.233373916,1.495456307,18.25118172
8_07_1,66,27.686,1410.905342,24.83394727,45.97015377,1339.825788
8_07_1,66.3,18.542,590.5592777,13.39813445,22.73568742,554.0879291
8_07_1,69,35.306,2392.6819,36.10605741,70.45542086,2288.813667
8_07_1,81.2,7.874,91.87348576,3.584896469,5.051900759,84.00798882
8_07_1,82.1,15.24,385.6834454,9.906901979,16.11113942,359.7369904
8_07_1,92,13.335,288.5661704,8.066211994,12.74319849,268.0746258
8_07_1,95.1,11.938,226.8994896,6.802798844,10.49230699,210.0867261
8_07_1,95.7,29.845,1660.905775,27.87694167,52.45046759,1580.796869
8_07_1,105.6,18.796,608.2754634,13.68169689,23.28549468,570.9435472
8_07_1,120.7,22.352,886.2994865,17.86386187,31.56779458,836.2500363
8_07_1,128.9,13.716,306.7781095,8.423690274,13.38952271,285.234824
8_07_1,142.6,13.081,276.7584,7.830925757,12.31998549,256.9567073
8_07_1,144,24.003,1034.704816,19.93498963,35.77654269,978.3691652
8_07_1,144.7,5.334,39.4215721,1.968394463,2.549177475,35.62691802
8_07_1,148,21.844,843.1213924,17.24274593,30.31862827,794.9604766
8_07_1,154.7,19.558,663.1242582,14.5447787,24.96872888,623.1703202
8_07_1,159,33.528,2138.616534,33.3454331,64.34322867,2042.601289
8_07_1,160.1,15.113,378.735169,9.780105385,15.87609094,353.1672729
8_07_1,167.2,22.606,908.3255263,18.17729754,32.20050639,857.3235107
8_07_1,169.4,18.796,608.2754634,13.68169689,23.28549468,570.9435472
8_07_1,169.8,20.32,720.5369576,15.42619133,26.70230364,677.9025125
8_07_1,175,13.97,319.2541875,8.665011284,13.82803447,296.9986031
8_07_1,178.8,22.86,930.6436548,18.49263835,32.83861739,878.6836572
8_07_1,183.5,35.179,2374.0234,35.90632763,70.01093051,2270.71908
8_07_1,188.5,5.461,41.48916908,2.040998627,2.656729784,37.52203121
8_07_1,193.4,11.049,191.7873452,6.038835464,9.158960823,177.163576
8_07_1,195.8,15.875,421.4500955,10.54940907,17.3086117,393.5803033
8_08_1,13.9,3.5,15.78356725,1.029057147,1.216282492,14.08468563
8_08_1,17.7,4,21.09554488,1.263885489,1.537737706,18.90064159
8_08_1,20.2,3.75,18.33577515,1.144359604,1.372957465,16.39616408
8_08_1,42.5,2.25,6.044219404,0.521273962,0.559805699,5.322458132
8_08_1,74.6,8.5,108.4843721,4.032907673,5.778342696,99.42522849
8_08_1,80.3,28,1445.899883,25.26882618,46.88972664,1373.523054
8_08_1,109.5,25.75,1205.319395,22.2117785,40.47475874,1142.104683
8_19_1,1.6,5.08,35.45691039,1.825975715,2.339842184,31.99691051
8_19_1,13.5,7.239,76.53473509,3.149673097,4.358353643,69.80570584
8_19_1,16.1,4.064,21.83569901,1.295147878,1.581208983,19.57312597
8_19_1,63.2,2.413,7.036042839,0.580527252,0.63296949,6.208888666
8_19_1,88.2,5.842,48.0357898,2.264271345,2.990794506,43.53086175
8_19_1,143.6,11.938,226.8994896,6.802798844,10.49230699,210.0867261
8_19_1,143.8,5.969,50.33334962,2.340484509,3.105917437,45.64245697
8_19_1,162.1,10.16,159.8374623,5.307339329,7.904377045,147.277921
8_19_1,162.9,9.017,123.3320811,4.416633021,6.40971654,113.2339252
8_19_1,182.9,6.604,62.69588617,2.734578636,3.70935587,57.02594045
8_20_1,7.5,13.843,312.9825987,8.544052268,13.60801799,291.0842679
8_20_1,18,9.271,131.0043784,4.609591854,6.730185087,120.3785452
8_20_1,23.5,10.16,159.8374623,5.307339329,7.904377045,147.277921
8_20_1,30.1,5.842,48.0357898,2.264271345,2.990794506,43.53086175
8_20_1,59,8.128,98.43392101,3.764447256,5.341587596,90.0927388
8_20_1,74.8,10.033,155.5287265,5.205562968,7.731673204,143.2535579
8_20_1,107.8,14.224,331.9990865,8.908710386,14.27261754,309.0224272
8_20_1,107.9,20.32,720.5369576,15.42619133,26.70230364,677.9025125
8_20_1,110.8,9.398,134.9343783,4.707150742,6.892938231,124.0405178
8_20_1,118.5,9.652,142.9828162,4.904405022,7.223454487,131.5446135
8_20_1,122.7,8.89,119.5894844,4.321242326,6.252012534,109.750942
8_20_1,139.1,7.112,73.64770244,3.065017669,4.224959464,67.13676347
8_20_1,147,11.811,221.6882202,6.691717963,10.29706415,205.1955979
8_20_1,147.7,10.16,159.8374623,5.307339329,7.904377045,147.277921
8_20_1,149.2,8.89,119.5894844,4.321242326,6.252012534,109.750942
8_20_1,156.5,8.255,101.8058738,3.855369927,5.489032401,93.22240689
8_20_1,163.7,6.985,70.82048825,2.981173653,4.09335463,64.52452383
8_22_1,7.2,12.446,248.3998369,7.253483149,11.28900902,230.2823277
8_22_1,n,15.367,392.6999433,10.03426973,16.34767387,366.3728753
8_22_1,n,11.303,201.4947957,6.253849964,9.531947018,186.2580858
8_22_1,n,4.191,23.34532169,1.357971914,1.669012556,20.9456965
8_22_1,n,16.891,482.254124,11.60646464,19.30092906,451.2043511
8_22_1,11.6,13.843,312.9825987,8.544052268,13.60801799,291.0842679
8_22_1,61.6,2.667,8.744928315,0.677220781,0.754603805,7.740137148
8_22_1,n,14.986,371.8550158,9.653882153,15.64253146,346.6636107
8_22_1,n,10.922,187.0304949,5.932320016,8.974876196,172.7093854
8_22_1,n,11.43,206.4456493,6.362342117,9.720839707,190.8986911
8_22_1,n,15.113,378.735169,9.780105385,15.87609094,353.1672729
8_22_2,144.4,10.922,187.0304949,5.932320016,8.974876196,172.7093854
8_22_2,143.6,8.255,101.8058738,3.855369927,5.489032401,93.22240689
8_22_2,146.4,8.382,105.2392026,3.947050166,5.638202708,96.41051544
8_22_2,147.6,11.684,216.5422383,6.581279401,10.10340253,200.3673079
8_22_2,150.1,20.701,750.2100922,15.87367101,27.58782195,706.2142493
8_22_2,n,8.89,119.5894844,4.321242326,6.252012534,109.750942
8_22_2,n,12.192,237.5183719,7.026874987,10.88751992,220.0580405
8_22_2,n,8.382,105.2392026,3.947050166,5.638202708,96.41051544
8_22_2,n,15.24,385.6834454,9.906901979,16.11113942,359.7369904
8_22_2,n,9.017,123.3320811,4.416633021,6.40971654,113.2339252
8_22_2,n,12.7,259.5448203,7.482599391,11.69674284,240.7606463
8_25_2,0.2,4.953,33.55936865,1.756182192,2.238082167,30.26149014
8_25_2,6.5,5.842,48.0357898,2.264271345,2.990794506,43.53086175
8_25_2,9.4,12.319,242.9262227,7.139864079,11.08748193,225.138496
8_25_2,35.6,10.287,164.2098119,5.409804147,8.078721223,151.3632348
8_25_2,66.9,6.223,55.10279403,2.495541223,3.341756014,50.03005868
8_25_2,109.8,3.048,11.68804395,0.831760919,0.954040472,10.38671092
8_13_1,0.6,9.652,142.9828162,4.904405022,7.223454487,131.5446135
8_13_1,3,14.986,371.8550158,9.653882153,15.64253146,346.6636107
8_13_1,3.6,21.717,832.5085292,17.0886734,30.00973471,784.8162255
8_13_1,4.3,23.241,964.6697446,18.96920038,33.80587529,911.2628064
8_13_1,4.7,11.176,196.6087363,6.146013272,9.344652587,181.6797616
8_13_1,5.5,19.05,626.2745861,13.96733356,23.84094959,588.0753186
8_13_1,6,1.778,3.62413053,0.36280166,0.370220432,3.168846513
8_13_1,8.2,16.129,436.2370106,10.81035022,17.79791976,407.5838811
8_13_1,8.6,10.668,177.7099012,5.721290411,8.611546565,163.9864079
8_13_1,14.3,20.574,740.2472273,15.72401323,27.29126735,696.7067192
8_13_1,16,14.986,371.8550158,9.653882153,15.64253146,346.6636107
8_13_1,18.6,16.891,482.254124,11.60646464,19.30092906,451.2043511
8_13_1,22.4,19.431,653.8052094,14.39964985,24.68468103,614.2924053
8_13_1,26.6,12.192,237.5183719,7.026874987,10.88751992,220.0580405
8_13_1,26.9,16.637,466.6382859,11.33889379,18.79410051,436.3950616
8_13_1,27.9,18.796,608.2754634,13.68169689,23.28549468,570.9435472
8_13_1,28.9,24.638,1095.095724,20.75256594,37.45536271,1036.285351
8_13_1,29.3,17.145,498.1477319,11.87621439,19.81355431,466.2838809
8_13_1,30.3,18.669,599.3820447,13.53965558,23.00988393,562.4812663
8_13_1,33.5,18.034,555.9730568,12.83728471,21.65309123,521.2021044
8_13_1,34.6,20.447,730.3562079,15.57485287,26.99609388,687.2695029
8_13_1,35,13.335,288.5661704,8.066211994,12.74319849,268.0746258
8_13_1,43,19.177,635.380454,14.11092573,24.12078914,596.7449969
8_13_1,43.6,18.034,555.9730568,12.83728471,21.65309123,521.2021044
8_13_1,45.5,21.209,790.7815283,16.47724817,28.78781062,744.9492564
8_13_1,46.5,25.019,1132.219109,21.24861378,38.4785294,1071.909589
8_13_1,48.2,22.606,908.3255263,18.17729754,32.20050639,857.3235107
8_13_1,49.4,11.811,221.6882202,6.691717963,10.29706415,205.1955979
8_13_1,55.5,20.955,770.3516637,16.17447314,28.18506633,725.4406017
8_13_1,56.8,13.462,294.5700032,8.184767544,12.95710948,273.7301253
8_13_1,58,14.732,358.2986821,9.403164731,15.17989178,333.8540002
8_13_1,61.7,27.559,1396.882844,24.65880919,45.60045395,1326.326344
8_13_1,62.7,14.732,358.2986821,9.403164731,15.17989178,333.8540002
8_13_1,63.3,8.763,115.9090532,4.22658377,6.096003139,106.327283
8_13_1,66.2,17.145,498.1477319,11.87621439,19.81355431,466.2838809
8_13_1,69.4,25.527,1182.757605,21.91636967,39.86117983,1120.433098
8_13_1,70.9,19.177,635.380454,14.11092573,24.12078914,596.7449969
8_13_1,73.4,15.113,378.735169,9.780105385,15.87609094,353.1672729
8_13_1,74.7,32.893,2051.598637,32.37826615,62.21838618,1958.363827
8_13_1,75.4,27.686,1410.905342,24.83394727,45.97015377,1339.825788
8_13_1,75.9,15.494,399.7847606,10.16220645,16.58569128,373.0750388
8_13_1,77.5,19.177,635.380454,14.11092573,24.12078914,596.7449969
8_13_1,78.1,12.192,237.5183719,7.026874987,10.88751992,220.0580405
8_13_1,84.9,19.558,663.1242582,14.5447787,24.96872888,623.1703202
8_13_1,86.7,16.002,428.809154,10.67960042,17.55253154,400.54868
8_13_1,89.4,23.241,964.6697446,18.96920038,33.80587529,911.2628064
8_13_1,91.8,18.542,590.5592777,13.39813445,22.73568742,554.0879291
8_13_1,92.2,13.97,319.2541875,8.665011284,13.82803447,296.9986031
8_13_1,94.9,26.797,1314.332508,23.61714287,43.40931531,1246.893881
8_13_1,97,12.319,242.9262227,7.139864079,11.08748193,225.138496
8_13_1,101.3,21.082,780.5305218,16.32561473,28.485752,735.159598
8_13_1,105.3,22.733,919.4480441,18.33473042,32.51888792,867.9677092
8_13_1,110.8,13.208,282.629006,7.948263837,12.53082263,262.483528
8_13_1,112.4,19.558,663.1242582,14.5447787,24.96872888,623.1703202
8_13_1,113.2,29.718,1645.589759,27.69454892,52.05911707,1566.018753
8_13_1,113.9,20.574,740.2472273,15.72401323,27.29126735,696.7067192
8_13_1,115.5,30.099,1691.767681,28.24298354,53.23695155,1610.580614
8_13_1,117.1,10.795,182.3380568,5.826470466,8.792403243,168.3170448
8_13_1,120.8,16.51,458.9343044,11.20593022,18.5428667,429.0914986
8_13_1,121.9,22.352,886.2994865,17.86386187,31.56779458,836.2500363
8_13_1,123.9,11.811,221.6882202,6.691717963,10.29706415,205.1955979
8_13_1,124.9,15.621,406.9379942,10.29071,16.82518868,379.8435915
8_13_1,130.9,11.176,196.6087363,6.146013272,9.344652587,181.6797616
8_13_1,132.9,12.954,270.9542417,7.714200476,12.11069068,251.494038
8_13_1,136.6,15.113,378.735169,9.780105385,15.87609094,353.1672729
8_13_1,137.4,7.493,82.48898469,3.321391996,4.630479386,75.31451049
8_13_1,136.4,13.462,294.5700032,8.184767544,12.95710948,273.7301253
8_13_1,139.8,20.574,740.2472273,15.72401323,27.29126735,696.7067192
8_13_1,144.3,19.177,635.380454,14.11092573,24.12078914,596.7449969
8_13_1,147.6,22.098,864.5649665,17.5523413,30.94049683,815.4625787
8_13_1,151.5,14.224,331.9990865,8.908710386,14.27261754,309.0224272
8_13_1,155.8,11.811,221.6882202,6.691717963,10.29706415,205.1955979
8_13_1,159,17.653,530.7711129,12.42219122,20.8561111,497.2569247
8_13_1,164.5,25.019,1132.219109,21.24861378,38.4785294,1071.909589
8_13_1,165.4,12.065,232.176167,6.914518888,10.68912693,215.0408286
8_13_1,168.1,23.241,964.6697446,18.96920038,33.80587529,911.2628064
8_13_1,170.6,20.955,770.3516637,16.17447314,28.18506633,725.4406017
8_13_1,174.9,18.288,573.1253657,13.11665929,22.19154658,537.5077042
8_13_1,178,22.733,919.4480441,18.33473042,32.51888792,867.9677092
8_13_1,181.3,32.639,2017.337151,31.9941994,61.37706419,1925.210533
8_13_1,183.6,18.288,573.1253657,13.11665929,22.19154658,537.5077042
8_13_1,190.8,19.304,644.5573015,14.25503168,24.4020337,605.4839949
8_13_1,194.1,5.334,39.4215721,1.968394463,2.549177475,35.62691802
8_13_1,196.6,20.32,720.5369576,15.42619133,26.70230364,677.9025125
8_13_1,199.3,14.478,345.0136432,9.15476792,14.72324532,321.3072471
ML_Ambarchik,2.1,15.24,385.6834454,9.906901979,16.11113942,359.7369904
ML_Ambarchik,12.2,17.526,522.5105263,12.2848919,20.59331506,489.4116634
ML_Ambarchik,20.55,20.066,701.1134549,15.13037049,26.11888127,659.3788542
ML_Ambarchik,25.6,22.225,875.3958223,17.70786157,31.25346801,825.8205966
ML_Ambarchik,27.05,13.716,306.7781095,8.423690274,13.38952271,285.234824
ML_Ambarchik,29.66,20.32,720.5369576,15.42619133,26.70230364,677.9025125
ML_Ambarchik,30.5,16.002,428.809154,10.67960042,17.55253154,400.54868
ML_Ambarchik,32.4,28.575,1511.183528,26.07201008,48.59394493,1436.416564
ML_Ambarchik,35.1,28.575,1511.183528,26.07201008,48.59394493,1436.416564
ML_Ambarchik,37.1,24.003,1034.704816,19.93498963,35.77654269,978.3691652
ML_Ambarchik,39.7,14.605,351.6223013,9.278675094,14.95081782,327.5478239
ML_Ambarchik,41,17.145,498.1477319,11.87621439,19.81355431,466.2838809
ML_Ambarchik,45.15,20.955,770.3516637,16.17447314,28.18506633,725.4406017
ML_Ambarchik,45.6,22.352,886.2994865,17.86386187,31.56779458,836.2500363
ML_Ambarchik,61.35,36.449,2564.162869,37.9210026,74.51019344,2455.201608
ML_Ambarchik,62.4,26.035,1234.489197,22.59133138,41.26479679,1170.131863
ML_Ambarchik,63.9,28.575,1511.183528,26.07201008,48.59394493,1436.416564
ML_Ambarchik,65.5,39.116,2989.321332,42.27552173,84.34852946,2868.377845
ML_Ambarchik,67,19.939,691.5090472,14.98321409,25.82925339,650.2220079
ML_Ambarchik,69.6,20.828,760.2448791,16.02382477,27.88575563,715.792181
ML_Ambarchik,73,18.288,573.1253657,13.11665929,22.19154658,537.5077042
ML_Ambarchik,78.4,29.972,1676.298397,28.05975348,52.84307951,1595.650801
ML_Ambarchik,82.5,33.782,2173.970447,33.73508515,65.20175661,2076.839224
