MATLAB ID,Garden,Source,Cluster,Tussock,OTC (Y/N),TAG#,2016 NumOld,2016 NumNew,2016 LL1 (mm),2016 LL1 (cm),2016 LL2 (mm),2016 LL2 (cm),2016 Total Leaf Count,2016 LL1+LL2,2016 Index,2016 Leaf Area,2016 Stage Class,2016 Comment,Garden,Pop,Clstr,Tussock,OTC (Y/N),TAG#,2017 NumOld,2017 NumNew,2017 LL1 (mm),2017 LL1 (cm),2017 LL2 (mm),2017 LL2 (cm),2017 Total Leaf Count,2017 LL1+LL2,2017 Index,2017 Leaf Area,2017 Stage Class,2017 Comment,2017 Flower (y/n),2017 Type (1-3) 1=dead,2017 # S0 (current yr new),2017 # S1 (last yr new)?
1655,TL,SAG,17,C,N,1099,1,2,73,7.3,42,4.2,3,11.5,34.5,169.3328836,2,,TL,SAG,17,C,N,1099,1,2,60,6,40,4,3,10,30,146.900729,2,,n,2,0,0
1656,TL,SAG,17,A,N,7419,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,4,,,,0,0
1657,TL,SAG,17,A,N,7420,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1658,TL,SAG,17,B,N,7421,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1659,TL,SAG,17,B,N,7422,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1660,TL,SAG,17,B,N,7423,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1661,TL,SAG,17,C,N,7424,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1662,TL,SAG,17,C,N,7425,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1663,TL,SAG,17,C,N,7426,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1664,TL,SAG,18,A,Y,1321,1,2,130,13,76,7.6,3,20.6,61.8,300.5556241,3,,TL,SAG,18,A,Y,1321,1,2,130,13,57,5.7,3,18.7,56.1,273.8475202,3,1 clipped,n,2,0,1
1665,TL,SAG,18,A,Y,1322,1,2,92,9.2,76,7.6,3,16.8,50.4,246.7752228,3,,TL,SAG,18,A,Y,1322,0,2,33,3.3,13,1.3,2,4.6,9.2,40.26490807,2,,n,2,0,1
1666,TL,SAG,18,A,Y,1323,1,3,122,12.2,83,8.3,4,20.5,82,392.273129,4,,TL,SAG,18,A,Y,1323,1,3,107,10.7,109,10.9,4,21.6,86.4,411.6445466,4,,n,3,3,0
1667,TL,SAG,18,A,Y,1324,1,3,117,11.7,84,8.4,4,20.1,80.4,385.175172,4,,TL,SAG,18,A,Y,1324,0,0,0,0,0,0,0,0,0,-8.447833,6,dead,n,1,0,0
1668,TL,SAG,18,A,Y,1325,0,2,92,9.2,51,5.1,2,14.3,28.6,139.8755416,2,,TL,SAG,18,A,Y,1325,1,2,96,9.6,56,5.6,3,15.2,45.6,223.6950218,3,,n,2,0,0
1669,TL,SAG,18,A,Y,1326,0,1,103,10.3,40,4,1,14.3,14.3,66.85995942,2,,TL,SAG,18,A,Y,1326,1,0,44,4.4,0,0,1,4.4,4.4,14.96793617,2,,n,2,0,0
1670,TL,SAG,18,A,Y,1327,1,2,124,12.4,56,5.6,3,18,54,263.9158874,3,,TL,SAG,18,A,Y,1327,0,2,88,8.8,23,2.3,2,11.1,22.2,107.4806127,2,clipped,n,2,0,0
1671,TL,SAG,18,A,Y,1329,1,2,83,8.3,49,4.9,3,13.2,39.6,194.4815861,2,,TL,SAG,18,A,Y,1329,1,2,59,5.9,70,7,3,12.9,38.7,190.0647655,2,,n,2,0,0
1672,TL,SAG,18,A,Y,1330,1,2,97,9.7,52,5.2,3,14.9,44.7,219.3387321,3,,TL,SAG,18,A,Y,1330,0,1,70,7,0,0,1,7,7,28.7025215,2,,n,2,0,0
1673,TL,SAG,18,A,Y,1331,0,2,78,7.8,60,6,2,13.8,27.6,134.8440994,2,,TL,SAG,18,A,Y,1331,0,2,83,8.3,24,2.4,2,10.7,21.4,103.3989635,2,loose tag,n,3,1,1
1674,TL,SAG,18,A,Y,1332,1,2,116,11.6,55,5.5,3,17.1,51.3,251.0740084,3,,TL,SAG,18,A,Y,1332,1,1,91,9.1,33,3.3,2,12.4,24.8,120.696427,2,,n,3,1,0
1675,TL,SAG,18,A,Y,1333,1,3,87,8.7,74,7.4,4,16.1,64.4,312.6173186,3,,TL,SAG,18,A,Y,1333,1,2,78,7.8,74,7.4,3,15.2,45.6,223.6950218,3,loose tag,n,2,0,0
1676,TL,SAG,18,A,Y,1334,1,3,127,12.7,90,9,4,21.7,86.8,413.3948236,4,,TL,SAG,18,A,Y,1334,2,2,93,9.3,117,11.7,4,21,84,401.1052214,4,,n,2,0,0
1677,TL,SAG,18,A,Y,1335,1,2,86,8.6,75,7.5,3,16.1,48.3,236.7094135,3,,TL,SAG,18,A,Y,1335,1,2,75,7.5,27,2.7,3,10.2,30.6,149.9047979,2,,n,2,0,0
1678,TL,SAG,18,A,Y,1336,1,2,80,8,80,8,3,16,48,235.2674054,3,,TL,SAG,18,A,Y,1336,1,3,87,8.7,49,4.9,4,13.6,54.4,265.8114382,3,,n,2,0,0
1679,TL,SAG,18,A,Y,1339,1,2,118,11.8,56,5.6,3,17.4,52.2,255.3637143,3,,TL,SAG,18,A,Y,1339,0,0,0,0,0,0,0,0,0,-8.447833,6,dead,n,1,0,0
1680,TL,SAG,18,B,Y,1300,1,2,82,8.2,35,3.5,3,11.7,35.1,172.3066872,2,,TL,SAG,18,B,Y,1300,1,1,35,3.5,27,2.7,2,6.2,12.4,56.98607569,2,,n,2,0,0
1681,TL,SAG,18,B,Y,1303,1,3,110,11,76,7.6,4,18.6,74.4,358.302259,4,,TL,SAG,18,B,Y,1303,3,2,86,8.6,99,9.9,5,18.5,92.5,438.1413946,4,,n,2,0,0
1682,TL,SAG,18,B,Y,1304,1,2,104,10.4,55,5.5,3,15.9,47.7,233.8243884,3,,TL,SAG,18,B,Y,1304,1,3,70,7,104,10.4,4,17.4,69.6,336.5133809,4,,n,2,0,0
1683,TL,SAG,18,B,Y,1305,1,1,104,10.4,50,5,2,15.4,30.8,150.9052575,2,,TL,SAG,18,B,Y,1305,0,0,0,0,0,0,0,0,0,-8.447833,6,dead,n,1,0,0
1684,TL,SAG,18,B,Y,1306,0,3,85,8.5,50,5,3,13.5,40.5,198.889327,2,,TL,SAG,18,B,Y,1306,0,0,0,0,0,0,0,0,0,-8.447833,6,dead,n,1,0,0
1685,TL,SAG,18,B,Y,1308,1,2,51,5.1,27,2.7,3,7.8,23.4,113.5896352,2,,TL,SAG,18,B,Y,1308,1,4,66,6.6,84,8.4,5,15,75,361.0077095,4,,n,3,1,0
1686,TL,SAG,18,B,Y,1309,1,3,70,7,50,5,4,12,48,235.2674054,3,,TL,SAG,18,B,Y,1309,1,4,84,8.4,68,6.8,5,15.2,76,365.5078262,4,,n,3,1,0
1687,TL,SAG,18,B,Y,1311,2,2,75,7.5,72,7.2,4,14.7,58.8,286.5441254,3,,TL,SAG,18,B,Y,1311,1,2,77,7.7,52,5.2,3,12.9,38.7,190.0647655,2,loose tag. flowering!,y,2,0,0
1688,TL,SAG,18,B,Y,1312,2,3,80,8,70,7,5,15,75,361.0077095,4,,TL,SAG,18,B,Y,1312,1,2,79,7.9,93,9.3,3,17.2,51.6,252.5049192,3,flower bud,n,2,0,2
1689,TL,SAG,18,B,Y,1313,2,2,81,8.1,27,2.7,4,10.8,43.2,212.0580722,3,,TL,SAG,18,B,Y,1313,1,2,67,6.7,48,4.8,3,11.5,34.5,169.3328836,2,,n,2,0,0
1690,TL,SAG,18,B,Y,1315,1,2,80,8,40,4,3,12,36,176.7598262,2,,TL,SAG,18,B,Y,1315,2,1,42,4.2,34,3.4,3,7.6,22.8,110.5371417,2,clipped,n,2,0,0
1691,TL,SAG,18,B,Y,1317,1,2,100,10,48,4.8,3,14.8,44.4,217.8846178,3,,TL,SAG,18,B,Y,1317,0,0,0,0,0,0,0,0,0,-8.447833,6,dead,n,1,0,0
1692,TL,SAG,18,B,Y,1318,1,1,62,6.2,33,3.3,2,9.5,19,91.1109719,2,,TL,SAG,18,B,Y,1318,0,0,0,0,0,0,0,0,0,-8.447833,6,dead,n,1,0,0
1693,TL,SAG,18,B,Y,1319,1,2,94,9.4,75,7.5,3,16.9,50.7,248.2091602,3,,TL,SAG,18,B,Y,1319,1,2,37,3.7,59,5.9,3,9.6,28.8,140.880485,2,clipped,n,2,0,0
1694,TL,SAG,18,B,Y,1320,1,3,96,9.6,60,6,4,15.6,62.4,303.3458177,3,,TL,SAG,18,B,Y,1320,2,3,59,5.9,81,8.1,5,14,70,338.338985,4,,n,2,0,0
1695,TL,SAG,18,C,Y,1101,1,1,94,9.4,46,4.6,2,14,28,136.8580214,2,,TL,SAG,18,C,Y,1101,1,0,69,6.9,0,0,1,6.9,6.9,28.17566939,2,,n,2,0,0
1696,TL,SAG,18,C,Y,1128,1,1,91,9.1,40,4,2,13.1,26.2,127.7812484,2,,TL,SAG,18,C,Y,1128,0,0,0,0,0,0,0,0,0,-8.447833,6,dead,n,1,0,0
1697,TL,SAG,18,C,Y,1132,1,3,136,13.6,86,8.6,4,22.2,88.8,422.1193058,4,,TL,SAG,18,C,Y,1132,1,3,125,12.5,105,10.5,4,23,92,435.985215,4,,n,3,2,0
1698,TL,SAG,18,C,Y,1140,1,2,130,13,76,7.6,3,20.6,61.8,300.5556241,3,,TL,SAG,18,C,Y,1140,2,1,105,10.5,96,9.6,3,20.1,60.3,293.5624853,3,,n,2,0,0
1699,TL,SAG,18,C,Y,1142,1,3,96,9.6,82,8.2,4,17.8,71.2,343.8050363,4,,TL,SAG,18,C,Y,1142,2,2,84,8.4,73,7.3,4,15.7,62.8,305.2037049,3,,n,2,0,1
1700,TL,SAG,18,C,Y,1143,1,2,105,10.5,100,10,3,20.5,61.5,299.159014,3,,TL,SAG,18,C,Y,1143,1,2,42,4.2,107,10.7,3,14.9,44.7,219.3387321,3,,n,2,0,0
1701,TL,SAG,18,C,Y,1161,1,1,77,7.7,30,3,2,10.7,21.4,103.3989635,2,,TL,SAG,18,C,Y,1161,0,0,0,0,0,0,0,0,0,-8.447833,6,dead,n,1,0,0
1702,TL,SAG,18,C,Y,1163,1,2,115,11.5,50,5,3,16.5,49.5,242.4673576,3,,TL,SAG,18,C,Y,1163,1,3,100,10,80,8,4,18,72,347.440103,4,loose tag,n,3,3,0
1703,TL,SAG,18,C,Y,1164,1,2,97,9.7,75,7.5,3,17.2,51.6,252.5049192,3,,TL,SAG,18,C,Y,1164,1,3,86,8.6,67,6.7,4,15.3,61.2,297.7613951,3,,n,3,1,1
1704,TL,SAG,18,C,Y,1168,0,3,136,13.6,116,11.6,3,25.2,75.6,363.7091246,4,,TL,SAG,18,C,Y,1168,2,2,114,11.4,106,10.6,4,22,88,418.6348934,4,little S1,n,3,1,3
1705,TL,SAG,18,C,Y,1170,1,2,70,7,52,5.2,3,12.2,36.6,179.7235413,2,,TL,SAG,18,C,Y,1170,1,3,81,8.1,93,9.3,4,17.4,69.6,336.5133809,4,,n,3,1,1
1706,TL,SAG,18,C,Y,1177,1,2,78,7.8,60,6,3,13.8,41.4,203.2879883,2,,TL,SAG,18,C,Y,1177,1,2,43,4.3,49,4.9,3,9.2,27.6,134.8440994,2,,n,3,1,0
1707,TL,SAG,18,C,Y,1178,0,2,115,11.5,62,6.2,2,17.7,35.4,173.7920757,2,,TL,SAG,18,C,Y,1178,1,2,113,11.3,78,7.8,3,19.1,57.3,279.5005443,3,,n,2,0,0
1708,TL,SAG,18,C,Y,1182,1,2,137,13.7,84,8.4,3,22.1,66.3,321.3837136,3,,TL,SAG,18,C,Y,1182,1,3,92,9.2,101,10.1,4,19.3,77.2,370.8931698,4,,n,3,1,1
1709,TL,SAG,18,C,Y,1193,1,1,119,11.9,85,8.5,2,20.4,40.8,200.3565563,2,,TL,SAG,18,C,Y,1193,1,0,37,3.7,0,0,1,3.7,3.7,11.25721634,2,,n,2,0,0
1710,TL,SAG,18,C,Y,1197,1,3,115,11.5,97,9.7,4,21.2,84.8,404.6255038,4,,TL,SAG,18,C,Y,1197,1,3,81,8.1,85,8.5,4,16.6,66.4,321.8439818,3,,n,3,2,1
1711,TL,SAG,18,A,Y,7428,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,4,,,,0,0
1712,TL,SAG,18,A,Y,7429,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1713,TL,SAG,18,A,Y,7430,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1714,TL,SAG,18,B,Y,7431,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1715,TL,SAG,18,B,Y,7432,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1716,TL,SAG,18,C,Y,7433,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,4,,,,0,0
1717,TL,SAG,18,C,Y,7434,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1718,TL,SAG,18,C,Y,7435,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1719,TL,SAG,18,C,Y,7436,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1720,TL,SAG,18,C,Y,7437,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1721,TL,SAG,18,C,Y,7438,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1722,TL,SAG,18,C,Y,7439,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1723,TL,SAG,18,C,Y,7440,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1724,TL,TL,11,A,N,201,1,1,66,6.6,55,5.5,2,12.1,24.2,117.6533494,2,,TL,TL,11,A,N,201,0,0,0,0,0,0,0,0,0,-8.447833,6,dead,n,1,0,0
1725,TL,TL,11,A,N,207,1,2,112,11.2,53,5.3,3,16.5,49.5,242.4673576,3,,TL,TL,11,A,N,207,1,1,31,3.1,70,7,2,10.1,20.2,97.26303849,2,,n,2,0,0
1726,TL,TL,11,A,N,209,1,1,104,10.4,40,4,2,14.4,28.8,140.880485,2,,TL,TL,11,A,N,209,0,0,0,0,0,0,0,0,0,-8.447833,6,dead,n,1,0,0
1727,TL,TL,11,A,N,216,1,2,97,9.7,36,3.6,3,13.3,39.9,195.9518419,2,,TL,TL,11,A,N,216,1,2,61,6.1,92,9.2,3,15.3,45.9,225.1451008,3,,n,2,0,0
1728,TL,TL,11,A,N,218,1,1,68,6.8,55,5.5,2,12.3,24.6,119.6825162,2,,TL,TL,11,A,N,218,1,0,42,4.2,,0,1,4.2,4.2,13.90829097,2,,n,2,0,0
1729,TL,TL,11,A,N,243,1,2,100,10,53,5.3,3,15.3,45.9,225.1451008,3,,TL,TL,11,A,N,243,2,1,37,3.7,85,8.5,3,12.2,36.6,179.7235413,2,,n,2,0,0
1730,TL,TL,11,A,N,246,1,1,90,9,72,7.2,2,16.2,32.4,158.8927925,2,,TL,TL,11,A,N,246,1,2,35,3.5,78,7.8,3,11.3,33.9,166.3550447,2,,n,2,0,0
1731,TL,TL,11,A,N,247,1,2,113,11.3,42,4.2,3,15.5,46.5,228.042232,3,,TL,TL,11,A,N,247,1,1,48,4.8,61,6.1,2,10.9,21.8,105.4406849,2,,n,2,0,0
1732,TL,TL,11,A,N,251,1,2,76,7.6,69,6.9,3,14.5,43.5,213.5162218,3,,TL,TL,11,A,N,251,2,0,38,3.8,32,3.2,2,7,14,65.3036154,2,,n,3,1,0
1733,TL,TL,11,A,N,254,1,2,111,11.1,51,5.1,3,16.2,48.6,238.1504128,3,,TL,TL,11,A,N,254,2,2,93,9.3,102,10.2,4,19.5,78,374.4744314,4,,n,3,1,1
1734,TL,TL,11,A,N,261,1,1,112,11.2,70,7,2,18.2,36.4,178.7360846,2,,TL,TL,11,A,N,261,1,2,56,5.6,97,9.7,3,15.3,45.9,225.1451008,3,,n,2,0,0
1735,TL,TL,11,A,N,264,1,2,105,10.5,55,5.5,3,16,48,235.2674054,3,,TL,TL,11,A,N,264,1,2,43,4.3,88,8.8,3,13.1,39.3,193.0103214,2,,n,2,0,2
1736,TL,TL,11,A,N,265,1,1,91,9.1,26,2.6,2,11.7,23.4,113.5896352,2,,TL,TL,11,A,N,265,0,0,0,0,0,0,0,0,0,-8.447833,6,dead,n,1,0,0
1737,TL,TL,11,A,N,284,1,1,86,8.6,68,6.8,2,15.4,30.8,150.9052575,2,,TL,TL,11,A,N,284,0,0,0,0,0,0,0,0,0,-8.447833,6,dead,n,1,0,0
1738,TL,TL,11,A,N,294,1,2,91,9.1,39,3.9,3,13,39,191.5380479,2,,TL,TL,11,A,N,294,0,0,0,0,0,0,0,0,0,-8.447833,6,dead,n,1,0,0
1739,TL,TL,11,A,N,296,1,1,115,11.5,81,8.1,2,19.6,39.2,192.5196757,2,,TL,TL,11,A,N,296,1,0,49,4.9,,0,1,4.9,4.9,17.61508751,2,,n,2,0,0
1740,TL,TL,11,A,N,299,1,1,103,10.3,85,8.5,2,18.8,37.6,184.654099,2,,TL,TL,11,A,N,299,1,2,51,5.1,102,10.2,3,15.3,45.9,225.1451008,3,,n,2,0,0
1741,TL,TL,11,B,N,205,0,2,101,10.1,82,8.2,2,18.3,36.6,179.7235413,2,,TL,TL,11,B,N,205,1,2,72,7.2,113,11.3,3,18.5,55.5,271.014955,3,,n,2,0,0
1742,TL,TL,11,B,N,208,1,1,105,10.5,68,6.8,2,17.3,34.6,169.8287978,2,,TL,TL,11,B,N,208,1,1,22,2.2,83,8.3,2,10.5,21,101.3554487,2,,n,2,0,0
1743,TL,TL,11,B,N,215,2,1,70,7,43,4.3,3,11.3,33.9,166.3550447,2,,TL,TL,11,B,N,215,1,1,35,3.5,80,8,2,11.5,23,111.5550879,2,,n,2,0,0
1744,TL,TL,11,B,N,219,1,3,85,8.5,74,7.4,4,15.9,63.6,308.9140987,3,,TL,TL,11,B,N,219,1,0,22,2.2,,0,1,2.2,2.2,3.287178332,2,,n,2,0,1
1745,TL,TL,11,B,N,229,1,2,128,12.8,54,5.4,3,18.2,54.6,266.758541,3,,TL,TL,11,B,N,229,1,1,49,4.9,87,8.7,2,13.6,27.2,132.8283838,2,,n,2,0,0
1746,TL,TL,11,B,N,241,2,2,101,10.1,77,7.7,4,17.8,71.2,343.8050363,4,,TL,TL,11,B,N,241,1,2,74,7.4,83,8.3,3,15.7,47.1,230.9353279,3,,n,2,0,0
1747,TL,TL,11,B,N,242,1,3,95,9.5,48,4.8,4,14.3,57.2,279.0300754,3,,TL,TL,11,B,N,242,2,2,76,7.6,90,9,4,16.6,66.4,321.8439818,3,,n,3,2,0
1748,TL,TL,11,B,N,248,1,1,72,7.2,37,3.7,2,10.9,21.8,105.4406849,2,,TL,TL,11,B,N,248,1,1,51,5.1,81,8.1,2,13.2,26.4,128.7915722,2,,n,2,0,0
1749,TL,TL,11,B,N,250,1,1,103,10.3,88,8.8,2,19.1,38.2,187.6070531,2,,TL,TL,11,B,N,250,1,0,47,4.7,,0,1,4.7,4.7,16.55656326,2,,n,2,0,0
1750,TL,TL,11,B,N,253,1,1,71,7.1,57,5.7,2,12.8,25.6,124.7475866,2,,TL,TL,11,B,N,253,0,0,0,0,0,0,0,0,0,-8.447833,6,dead,n,1,0,0
1751,TL,TL,11,B,N,255,1,1,62,6.2,26,2.6,2,8.8,17.6,83.91315977,2,,TL,TL,11,B,N,255,0,0,0,0,0,0,0,0,0,-8.447833,6,dead,n,1,0,0
1752,TL,TL,11,B,N,268,1,2,114,11.4,69,6.9,3,18.3,54.9,268.1783545,3,,TL,TL,11,B,N,268,2,1,51,5.1,93,9.3,3,14.4,43.2,212.0580722,3,flower bud,n,2,0,0
1753,TL,TL,11,B,N,271,1,2,130,13,84,8.4,3,21.4,64.2,311.6921862,3,,TL,TL,11,B,N,271,1,1,48,4.8,95,9.5,2,14.3,28.6,139.8755416,2,,n,2,0,0
1754,TL,TL,11,B,N,274,1,2,73,7.3,26,2.6,3,9.9,29.7,145.3971813,2,,TL,TL,11,B,N,274,0,0,0,0,0,0,0,0,0,-8.447833,6,dead,n,1,0,0
1755,TL,TL,11,B,N,277,1,1,81,8.1,76,7.6,2,15.7,31.4,153.9039459,2,,TL,TL,11,B,N,277,1,1,18,1.8,74,7.4,2,9.2,18.4,88.02888553,2,,n,2,0,0
1756,TL,TL,11,B,N,281,1,2,109,10.9,51,5.1,3,16,48,235.2674054,3,,TL,TL,11,B,N,281,1,2,50,5,79,7.9,3,12.9,38.7,190.0647655,2,,n,2,0,0
1757,TL,TL,11,B,N,293,1,2,102,10.2,60,6,3,16.2,48.6,238.1504128,3,,TL,TL,11,B,N,293,1,2,90,9,109,10.9,3,19.9,59.7,290.7581679,3,,n,2,0,0
1758,TL,TL,11,B,N,295,0,3,96,9.6,61,6.1,3,15.7,47.1,230.9353279,3,,TL,TL,11,B,N,295,1,3,108,10.8,82,8.2,4,19,76,365.5078262,4,loose tag,n,3,2,2
1759,TL,TL,11,C,N,210,1,1,67,6.7,58,5.8,2,12.5,25,121.7098895,2,,TL,TL,11,C,N,210,1,0,26,2.6,,0,1,2.6,2.6,5.414987868,2,,n,2,0,0
1760,TL,TL,11,C,N,230,1,2,142,14.2,90,9,3,23.2,69.6,336.5133809,4,,TL,TL,11,C,N,230,1,1,64,6.4,128,12.8,2,19.2,38.4,188.5904743,2,,n,2,0,0
1761,TL,TL,11,C,N,244,1,2,133,13.3,75,7.5,3,20.8,62.4,303.3458177,3,,TL,TL,11,C,N,244,1,2,56,5.6,114,11.4,3,17,51,249.6420887,3,,n,2,0,0
1762,TL,TL,11,C,N,252,1,2,160,16,59,5.9,3,21.9,65.7,318.61975,3,,TL,TL,11,C,N,252,1,1,57,5.7,128,12.8,2,18.5,37,181.6971095,2,,n,2,0,0
1763,TL,TL,11,C,N,258,1,2,120,12,67,6.7,3,18.7,56.1,273.8475202,3,,TL,TL,11,C,N,258,1,0,84,8.4,,0,1,8.4,8.4,36.06668113,2,,n,2,0,0
1764,TL,TL,11,C,N,259,1,1,159,15.9,65,6.5,2,22.4,44.8,219.8232126,3,,TL,TL,11,C,N,259,2,1,95,9.5,132,13.2,3,22.7,68.1,329.6513921,3,,n,2,0,0
1765,TL,TL,11,C,N,267,1,2,167,16.7,72,7.2,3,23.9,71.7,346.0777937,4,,TL,TL,11,C,N,267,1,2,73,7.3,125,12.5,3,19.8,59.4,289.3544959,3,,n,2,0,1
1766,TL,TL,11,C,N,269,2,1,130,13,96,9.6,3,22.6,67.8,328.2759678,3,,TL,TL,11,C,N,269,1,2,94,9.4,120,12,3,21.4,64.2,311.6921862,3,,n,3,1,1
1767,TL,TL,11,C,N,273,1,2,121,12.1,60,6,3,18.1,54.3,265.3377186,3,,TL,TL,11,C,N,273,2,2,64,6.4,105,10.5,4,16.9,67.6,327.3584578,3,,n,3,1,0
1768,TL,TL,11,C,N,275,1,1,126,12.6,78,7.8,2,20.4,40.8,200.3565563,2,,TL,TL,11,C,N,275,2,1,33,3.3,105,10.5,3,13.8,41.4,203.2879883,2,,n,2,0,0
1769,TL,TL,11,C,N,278,1,2,113,11.3,86,8.6,3,19.9,59.7,290.7581679,3,,TL,TL,11,C,N,278,1,1,36,3.6,117,11.7,2,15.3,30.6,149.9047979,2,,n,2,0,0
1770,TL,TL,11,C,N,279,0,2,97,9.7,95,9.5,2,19.2,38.4,188.5904743,2,,TL,TL,11,C,N,279,1,0,55,5.5,,0,1,5.5,5.5,20.78797003,2,,n,2,0,0
1771,TL,TL,11,C,N,280,1,2,180,18,67,6.7,3,24.7,74.1,356.9480204,4,,TL,TL,11,C,N,280,1,1,85,8.5,130,13,2,21.5,43,211.0854119,3,,n,2,0,0
1772,TL,TL,11,C,N,285,1,2,160,16,76,7.6,3,23.6,70.8,341.9848127,4,,TL,TL,11,C,N,285,1,2,136,13.6,134,13.4,3,27,81,387.8402687,4,Not found - could be 285 -YES,n,2,0,1
1773,TL,TL,11,C,N,286,1,2,140,14,87,8.7,3,22.7,68.1,329.6513921,3,,TL,TL,11,C,N,286,1,2,59,5.9,141,14.1,3,20,60,292.160831,3,,n,3,1,1
1774,TL,TL,11,C,N,289,1,1,93,9.3,22,2.2,2,11.5,23,111.5550879,2,,TL,TL,11,C,N,289,0,0,0,0,0,0,0,0,0,-8.447833,6,dead,n,1,0,0
1775,TL,TL,11,C,N,292,1,1,82,8.2,20,2,2,10.2,20.4,98.28681361,2,,TL,TL,11,C,N,292,1,1,61,6.1,93,9.3,2,15.4,30.8,150.9052575,2,loose tag,n,2,0,0
1776,TL,TL,11,A,N,7441,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,4,,,,0,0
1777,TL,TL,11,A,N,7442,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1778,TL,TL,11,A,N,7443,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1779,TL,TL,11,B,N,7444,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1780,TL,TL,11,B,N,7445,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1781,TL,TL,11,B,N,7446,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1782,TL,TL,11,C,N,7447,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1783,TL,TL,11,C,N,7448,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1784,TL,TL,11,C,N,7449,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3,,,,0,0
1785,TL,TL,11,C,N,7450,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1786,TL,TL,12,A,Y,300,0,2,81,8.1,10,1,2,9.1,18.2,87.00062665,2,,TL,TL,12,A,Y,300,2,2,67,6.7,117,11.7,4,18.4,73.6,354.6887143,4,,n,2,0,0
1787,TL,TL,12,A,Y,303,1,1,60,6,21,2.1,2,8.1,16.2,76.69337721,2,,TL,TL,12,A,Y,303,0,0,0,0,0,0,0,0,0,-8.447833,6,dead,n,1,0,0
1788,TL,TL,12,A,Y,305,0,3,101,10.1,65,6.5,3,16.6,49.8,243.9043215,3,,TL,TL,12,A,Y,305,1,2,68,6.8,44,4.4,3,11.2,33.6,164.8646119,2,"LL1 clipped, 3 total leaves",n,2,0,0
1789,TL,TL,12,A,Y,307,0,2,78,7.8,69,6.9,2,14.7,29.4,143.8926247,2,,TL,TL,12,A,Y,307,2,2,46,4.6,47,4.7,4,9.3,37.2,182.683221,2,,n,2,0,0
1790,TL,TL,12,A,Y,308,2,2,104,10.4,78,7.8,4,18.2,72.8,351.0679957,4,,TL,TL,12,A,Y,308,1,2,65,6.5,70,7,3,13.5,40.5,198.889327,2,,n,2,0,1
1791,TL,TL,12,A,Y,314,1,2,58,5.8,27,2.7,3,8.5,25.5,124.241584,2,,TL,TL,12,A,Y,314,0,0,0,0,0,0,0,0,0,-8.447833,6,dead,n,1,0,0
1792,TL,TL,12,A,Y,320,0,3,98,9.8,95,9.5,3,19.3,57.9,282.3210032,3,,TL,TL,12,A,Y,320,1,2,30,3,83,8.3,3,11.3,33.9,166.3550447,2,1 clipped,n,2,0,0
1793,TL,TL,12,A,Y,321,0,3,119,11.9,97,9.7,3,21.6,64.8,314.4662382,3,,TL,TL,12,A,Y,321,1,3,100,10,134,13.4,4,23.4,93.6,442.8751255,4,,n,3,1,3
